Date,Hour,Offense Type,Beat,Premise,Suffix,# offenses,Address
1/1/15,11,Burglary,13D10,Residence or House,-,1,3249 PECAN -
1/1/15,3,Aggravated Assault,13D10,Convenience Store Parking Lot,S,1,2449 WAYSIDE -
1/8/15,9,Theft,13D10,"Road, Street, or Sidewalk",-,1,2349 OAKCLIFF ST
1/8/15,20,Theft,13D10,Miscellaneous Business (Non-Specific),-,1,549 GULFGATE CENTER MALL -
1/9/15,0,Theft,13D10,Apartment Parking Lot,-,1,2549 BEATTY ST
1/7/15,10,Rape,13D10,Apartment,-,1,3049 GOLFCREST BLVD
1/7/15,11,Theft,13D10,Convenience Store,-,1,6049 LONG DR
1/5/15,19,Robbery,13D10,Restaurant or Cafeteria,-,1,3149 TELEPHONE -
1/5/15,14,Theft,13D10,"Road, Street, or Sidewalk",-,1,7449 ARNIM -
1/7/15,2,Burglary,13D10,Apartment,-,1,7149 VILLAGE WAY
1/7/15,2,Theft,13D10,Apartment Parking Lot,-,1,6549 FAIRWAY DR
1/6/15,13,Theft,13D10,Rehabilitation Center,-,1,7549 KINGSLEY -
1/10/15,12,Theft,13D10,Apartment Parking Lot,S,1,6149 LOOP -
1/10/15,20,Theft,13D10,Restaurant or Cafeteria Parking Lot,-,1,6449 SLOAN -
1/11/15,0,Theft,13D10,Apartment Parking Lot,-,1,3549 EVERGREEN DR
1/11/15,1,Robbery,13D10,"Road, Street, or Sidewalk",-,1,4049 TELEPHONE -
1/11/15,8,Theft,13D10,Warehouse,-,1,6449 RUPLEY CIR
1/9/15,10,Theft,13D10,Apartment Parking Lot,-,1,2549 BEATTY ST
1/9/15,10,Burglary,13D10,Residence or House,-,1,7749 CAMWOOD -
1/9/15,9,Theft,13D10,Warehouse,-,1,6449 LONG DR
1/9/15,16,Theft,13D10,Other Parking Lot,-,1,6849 GULF FWY
1/11/15,10,Auto Theft,13D10,Miscellaneous Business (Non-Specific),-,1,6849 GULF FWY
1/11/15,15,Theft,13D10,Department or Discount Store,-,1,5349 TELEPHONE -
1/20/15,22,Aggravated Assault,13D10,"Road, Street, or Sidewalk",-,1,2349 DELAFIELD ST
1/21/15,9,Burglary,13D10,Restaurant or Cafeteria,S,1,5749 WAYSIDE -
1/20/15,17,Auto Theft,13D10,Strip Business Center Parking Lot,-,1,3349 TELEPHONE -
1/21/15,14,Robbery,13D10,Savings and Loan Institutions,-,1,5249 TELEPHONE -
1/21/15,15,Theft,13D10,Bank or Savings Institution Parking Lot,-,1,2949 WOODRIDGE DR
1/21/15,18,Theft,13D10,Grocery Store or Supermarket Parking Lot,-,1,3149 WOODRIDGE DR
1/18/15,13,Theft,13D10,Apartment Parking Lot,S,1,6149 LOOP -
1/18/15,20,Burglary,13D10,"Vacant Storage Fac (Barn,Garage,Warehouse)",-,1,6149 LONG DR
1/18/15,21,Burglary,13D10,"Vacant Storage Fac (Barn,Garage,Warehouse)",-,1,6149 LONG DR
1/18/15,21,Burglary,13D10,Warehouse,-,1,6149 LONG DR
1/18/15,18,Theft,13D10,Convenience Store,-,1,6149 LONG DR
1/19/15,10,Theft,13D10,"Road, Street, or Sidewalk",-,1,7549 GREENDOWNS -
1/19/15,0,Auto Theft,13D10,Apartment Parking Lot,-,1,6949 LOOP -
1/17/15,14,Theft,13D10,Commercial Building,-,1,6449 MAYFAIR -
1/17/15,12,Theft,13D10,Grocery Store or Supermarket,-,1,4749 TELEPHONE -
1/17/15,18,Theft,13D10,Miscellaneous Business (Non-Specific),-,1,5049 TELEPHONE -
1/17/15,18,Auto Theft,13D10,Convenience Store,-,1,3249 TELEPHONE -
1/15/15,16,Auto Theft,13D10,Other Parking Lot,-,1,5649 NORTHDALE -
1/17/15,11,Theft,13D10,Other Parking Lot,S,1,6149 LOOP -
1/16/15,14,Theft,13D10,Laundry or Dry Cleaners Parking Lot,-,1,3849 TELEPHONE -
1/13/15,12,Theft,13D10,"Church, Synagogue, or Temple Parking Lot",-,1,2749 TELEPHONE -
1/13/15,9,Theft,13D10,Driveway,-,1,3949 ERBY ST
1/13/15,8,Theft,13D10,Driveway,-,1,4049 ERBY ST
1/12/15,14,Theft,13D10,Restaurant or Cafeteria Parking Lot,-,1,4649 TELEPHONE -
1/12/15,8,Theft,13D10,Apartment Parking Lot,-,1,2649 BEATTY ST
1/12/15,8,Theft,13D10,Apartment Parking Lot,S,1,6149 LOOP -
1/12/15,6,Theft,13D10,Apartment Parking Lot,S,1,6149 LOOP -
1/11/15,22,Burglary,13D10,Apartment,-,1,6149 LOOP -
1/13/15,17,Theft,13D10,Residence or House,-,1,2449 LIDSTONE -
1/13/15,21,Auto Theft,13D10,Apartment Parking Lot,-,1,7349 SOUTHWAY APTS -
1/15/15,8,Auto Theft,13D10,Residence or House,-,1,6049 PINEWAY BLVD
1/15/15,8,Theft,13D10,"Road, Street, or Sidewalk",-,1,3749 PENWOOD WAY
12/31/14,10,Theft,13D20,,-,1,6849 BELLFORT ST
12/31/14,8,Theft,13D20,Apartment Parking Lot,-,1,8949 BROADWAY ST
12/29/14,11,Theft,13D20,Other Parking Lot,-,1,8749 BROADWAY ST
12/19/14,15,Auto Theft,13D20,"Hotel, Motel, Inn, Etc.",-,1,8749 AIRPORT BLVD
1/31/15,13,Theft,13D20,"Hotel, Motel, Inn, Etc.",-,1,9149 GULF FWY
1/31/15,18,Theft,13D20,Convenience Store,-,1,7849 ROCKHILL -
10/31/14,12,Theft,13D20,Residence or House,-,1,7349 BRACE ST
1/31/15,23,Burglary,13D20,Commercial Building,-,1,6849 LA PASEO -
1/30/15,21,Burglary,13D20,Apartment,-,1,8749 BROADWAY ST
1/30/15,22,Theft,13D20,Hotel or Motel Parking Lot,-,1,9149 GULF FWY
1/30/15,9,Burglary,13D20,Specialty Store (Non-Specific),-,1,8049 GULF FWY
1/30/15,6,Theft,13D20,Residence or House,-,1,8749 AIRPORT BLVD
1/30/15,3,Burglary,13D20,Apartment,-,1,7949 MORLEY -
1/30/15,5,Aggravated Assault,13D20,Apartment,-,1,7949 MORLEY -
1/29/15,17,Aggravated Assault,13D20,"Road, Street, or Sidewalk",-,1,8549 BROADWAY ST
1/29/15,18,Theft,13D20,Residence or House,-,1,7949 GLENHEATH ST
1/30/15,2,Theft,13D20,Bar or Night Club Parking Lot,-,1,7749 PARK PLACE BLVD
1/29/15,12,Theft,13D20,Residence or House,-,1,7749 GLENHEATH ST
1/28/15,15,Theft,13D20,Residence or House,-,1,6549 CROSSWELL ST
1/28/15,15,Auto Theft,13D20,Apartment Parking Lot,-,1,8449 BROADWAY ST
1/28/15,13,Theft,13D20,Service or Gas Station,-,1,8649 BROADWAY ST
1/27/15,4,Auto Theft,13D20,Apartment Parking Lot,-,1,8749 BROADWAY ST
1/27/15,17,Auto Theft,13D20,"Road, Street, or Sidewalk",-,1,6949 CAYTON ST
1/26/15,8,Burglary,13D20,Office Building,-,1,6249 HEFFERNAN ST
1/26/15,8,Burglary,13D20,Bar or Night Club,-,1,6549 TELEPHONE -
1/26/15,8,Theft,13D20,Commercial Parking Lot or Garage,-,1,5549 TELEPHONE -
1/26/15,5,Auto Theft,13D20,Apartment Parking Lot,-,1,8449 STONE -
1/26/15,7,Theft,13D20,Driveway,-,1,6549 BELARBOR ST
1/26/15,7,Aggravated Assault,13D20,Apartment,-,1,8749 BROADWAY ST
1/26/15,7,Auto Theft,13D20,Apartment Parking Lot,-,1,7949 BELLFORT ST
1/25/15,20,Aggravated Assault,13D20,"Road, Street, or Sidewalk",-,1,8249 STONE -
1/26/15,1,Burglary,13D20,Restaurant or Cafeteria,-,1,6649 DIXIE DR
1/26/15,14,Auto Theft,13D20,High Rise,-,1,7849 GROVE RIDGE DR
1/26/15,9,Burglary,13D20,Apartment,-,1,7949 MORLEY -
1/25/15,11,Burglary,13D20,Apartment,-,1,8649 BROADWAY ST
1/25/15,15,Theft,13D20,Service or Gas Station,-,1,5749 TELEPHONE -
1/25/15,8,Aggravated Assault,13D20,Apartment Parking Lot,-,2,8949 BROADWAY ST
1/25/15,8,Auto Theft,13D20,Apartment Parking Lot,-,1,8849 BROADWAY ST
1/25/15,9,Theft,13D20,Residence or House,-,1,8349 MATTBY -
1/25/15,0,Theft,13D20,Other Parking Lot,-,1,6849 BELLFORT ST
1/24/15,17,Burglary,13D20,Apartment,-,1,8749 BROADWAY ST
1/24/15,16,Auto Theft,13D20,"Hotel, Motel, Inn, Etc.",-,1,8949 GULF FWY
1/24/15,16,Burglary,13D20,Apartment,-,1,8749 BROADWAY ST
1/24/15,12,Auto Theft,13D20,Apartment Parking Lot,-,1,8849 GLENCREST ST
1/24/15,11,Robbery,13D20,Apartment,-,1,8949 BROADWAY ST
1/24/15,4,Burglary,13D20,Bar or Night Club,-,1,6349 DIXIE DR
1/23/15,23,Auto Theft,13D20,"Road, Street, or Sidewalk",-,1,9349 GULF FWY
1/21/15,21,Auto Theft,13D20,"Road, Street, or Sidewalk",-,1,7749 BUENA VISTA -
1/22/15,12,Theft,13D20,"Hotel, Motel, Inn, Etc.",-,1,7949 MOSLEY RD
1/23/15,11,Theft,13D20,Grocery Store or Supermarket,-,1,8349 BROADWAY ST
1/23/15,11,Theft,13D20,"Hotel, Motel, Inn, Etc.",-,1,9049 AIRPORT BLVD
1/23/15,14,Theft,13D20,Apartment,-,1,8749 BROADWAY ST
1/23/15,8,Burglary,13D20,Residence or House,-,1,7449 BRACE ST
1/23/15,10,Burglary,13D20,Residence or House,-,1,8449 GLENCREST ST
1/22/15,20,Theft,13D20,Warehouse,-,1,6649 LINDBERGH -
1/23/15,1,Theft,13D20,Convenience Store,-,1,7049 TELEPHONE -
1/11/15,13,Theft,13D20,Apartment Parking Lot,-,1,6749 BIGGS CT
1/11/15,15,Burglary,13D20,Residence or House,-,1,8549 GLEN VALLEY DR
1/11/15,12,Theft,13D20,Driveway,-,1,8149 ANACORTES ST
1/11/15,9,Theft,13D20,Bar or Night Club Parking Lot,-,1,8649 AIRPORT BLVD
1/11/15,10,Burglary,13D20,Apartment,-,1,8949 GLENCREST ST
1/9/15,15,Theft,13D20,Hotel or Motel Parking Lot,-,1,9149 GULF FWY
1/9/15,10,Theft,13D20,Apartment,-,1,8549 BROADWAY ST
1/9/15,12,Theft,13D20,Miscellaneous Business (Non-Specific),-,1,8349 BROADWAY ST
1/9/15,12,Theft,13D20,Miscellaneous Business (Non-Specific),-,1,8549 GULF FWY
1/9/15,18,Theft,13D20,Laundry or Dry Cleaners Parking Lot,-,1,7949 BELLFORT ST
1/10/15,0,Auto Theft,13D20,"Road, Street, or Sidewalk",-,1,6249 BELCREST ST
1/9/15,23,Aggravated Assault,13D20,Residence or House,-,1,6649 NORTHDALE -
1/9/15,23,Auto Theft,13D20,Apartment Parking Lot,-,1,8949 BROADWAY ST
1/10/15,21,Theft,13D20,Convenience Store,-,1,6549 BELLFORT ST
1/10/15,17,Theft,13D20,,-,1,8849 AIRPORT BLVD
1/10/15,17,Aggravated Assault,13D20,Apartment,-,1,6749 TELEPHONE -
1/10/15,12,Theft,13D20,Drug Store or Medical Supply,-,1,8249 BROADWAY ST
1/10/15,13,Auto Theft,13D20,"Road, Street, or Sidewalk",-,1,7649 MOLINE -
1/10/15,14,Burglary,13D20,Rental Storage Facility,-,1,9349 GULF FWY
1/6/15,15,Theft,13D20,"Church, Synagogue, or Temple Parking Lot",-,1,6749 WHITE FRIARS DR
1/6/15,13,Robbery,13D20,Grocery Store or Supermarket,-,1,6349 TELEPHONE -
1/6/15,16,Auto Theft,13D20,Strip Business Center Parking Lot,-,1,8449 GULF FWY
1/6/15,10,Burglary,13D20,Apartment,-,1,8849 GLENCREST ST
1/7/15,3,Aggravated Assault,13D20,Residence or House,-,1,7749 PARK PLACE BLVD
1/7/14,16,Theft,13D20,"Daycare, Child Care, or Kindergarten",-,1,7649 BELLFORT ST
1/7/15,7,Aggravated Assault,13D20,Apartment Parking Lot,-,1,8249 STONE -
1/6/15,18,Aggravated Assault,13D20,,-,1,7849 BELLFORT ST
1/5/15,12,Auto Theft,13D20,Apartment Parking Lot,-,1,8149 STONE -
1/5/15,8,Theft,13D20,,-,1,9149 GULF FWY
1/5/15,7,Burglary,13D20,Restaurant or Cafeteria Parking Lot,-,1,7049 MONROE RD
1/5/15,19,Burglary,13D20,Apartment,-,1,8949 BROADWAY ST
1/5/15,16,Burglary,13D20,Residence or House,-,1,7949 MORLEY -
1/6/15,2,Aggravated Assault,13D20,Apartment Parking Lot,-,2,7949 MORLEY -
1/7/15,10,Theft,13D20,Residence or House,-,1,6549 HOGUE -
1/7/15,10,Burglary,13D20,Apartment,-,1,8949 GLENCREST ST
1/7/15,12,Burglary,13D20,Residence or House,-,1,7049 THRUSH DR
1/7/15,12,Theft,13D20,Apartment,-,1,8749 BROADWAY ST
1/7/15,16,Theft,13D20,Apartment Parking Lot,-,1,8949 BROADWAY ST
1/7/15,15,Theft,13D20,Other Parking Lot,-,1,7649 PARK PLACE BLVD
1/7/15,14,Burglary,13D20,Residence or House,-,1,6849 HERON DR
1/7/15,17,Theft,13D20,Private School,-,1,6749 WHITE FRIARS DR
1/7/15,18,Theft,13D20,Restaurant or Cafeteria Parking Lot,-,1,8449 GULF FWY
1/7/15,18,Burglary,13D20,Residence or House,-,1,8149 GLEN VALLEY DR
1/7/15,19,Theft,13D20,Residence or House,-,1,6849 THRUSH DR
1/8/15,23,Aggravated Assault,13D20,Residence or House,-,1,8649 WILMERDEAN -
1/8/15,20,Theft,13D20,Apartment,-,1,8149 LEONORA -
1/8/15,22,Auto Theft,13D20,,-,1,7949 GULF FWY
1/8/15,17,Aggravated Assault,13D20,"Road, Street, or Sidewalk",-,1,7049 TELEPHONE -
1/8/15,7,Theft,13D20,"Hotel, Motel, Inn, Etc.",-,1,9149 GULF FWY
1/8/15,14,Auto Theft,13D20,Apartment,-,1,8149 BROADWAY ST
1/8/15,15,Burglary,13D20,Apartment,-,1,8649 BROADWAY ST
1/1/15,9,Theft,13D20,Hotel or Motel Parking Lot,-,1,8249 GULF FWY
1/1/15,10,Robbery,13D20,Apartment Parking Lot,-,1,8649 BROADWAY ST
1/1/15,16,Robbery,13D20,Service or Gas Station,-,1,8449 GULF FWY
1/1/15,20,Theft,13D20,Hotel or Motel Parking Lot,-,1,9149 GULF FWY
1/2/14,0,Theft,13D20,"Road, Street, or Sidewalk",-,1,7949 GLENHEATH ST
1/1/15,23,Robbery,13D20,"Road, Street, or Sidewalk",-,1,8249 STONE -
1/1/15,23,Robbery,13D20,Driveway,-,1,8349 GLENSCOT -
1/2/15,5,Auto Theft,13D20,Residence or House,-,1,6549 CHERRYDALE DR
1/2/15,15,Theft,13D20,Apartment Parking Lot,-,1,8949 GLENCREST ST
1/2/15,13,Aggravated Assault,13D20,Apartment Parking Lot,-,1,8749 BROADWAY ST
1/2/15,7,Auto Theft,13D20,Apartment Parking Lot,-,1,8949 GLENCREST ST
1/2/15,21,Theft,13D20,Restaurant or Cafeteria,-,1,8449 GULF FWY
1/2/15,22,Robbery,13D20,Strip Business Center Parking Lot,-,1,8249 BROADWAY ST
1/3/15,1,Theft,13D20,Residence or House,-,1,7749 MEADVILLE -
1/2/15,17,Theft,13D20,Service or Gas Station,-,1,6949 TELEPHONE -
1/2/15,16,Theft,13D20,Other Parking Lot,-,1,5949 TELEPHONE -
1/4/15,16,Auto Theft,13D20,Other Parking Lot,-,1,7949 BELLFORT ST
1/4/15,16,Burglary,13D20,Apartment,-,1,8649 BROADWAY ST
1/5/15,5,Burglary,13D20,Residence or House,-,1,6949 BRACE ST
1/4/15,14,Aggravated Assault,13D20,Freeway Service Road,-,1,7949 GULF FWY
1/4/15,9,Theft,13D20,Driveway,-,1,7949 GLEN PRAIRIE DR
1/4/15,6,Aggravated Assault,13D20,Apartment Parking Lot,-,1,7649 GRAHAMCREST DR
1/3/15,16,Theft,13D20,Driveway,-,1,7749 MEADVILLE -
1/3/15,18,Burglary,13D20,Apartment,-,1,7949 MORLEY -
1/4/15,3,Aggravated Assault,13D20,Condominium,-,1,6049 TELEPHONE -
1/3/15,14,Burglary,13D20,Residence or House,-,1,8249 GLENVISTA ST
1/15/15,0,Theft,13D20,Drug Store or Medical Supply,-,1,8349 BROADWAY ST
1/15/15,6,Auto Theft,13D20,Driveway,-,1,7549 CAYTON ST
1/14/15,22,Burglary,13D20,Apartment,-,1,7949 MORLEY -
1/13/15,17,Burglary,13D20,Apartment,-,1,6749 TELEPHONE -
1/14/15,10,Theft,13D20,Driveway,-,1,8349 GLENVISTA ST
1/14/15,6,Auto Theft,13D20,Driveway,-,1,6049 WINTERHAVEN DR
1/14/15,7,Auto Theft,13D20,Apartment Parking Lot,-,1,8749 BROADWAY ST
1/11/15,20,Burglary,13D20,Apartment,-,1,8649 BROADWAY ST
1/11/15,17,Aggravated Assault,13D20,Residence or House,-,1,6649 HERON DR
1/11/15,18,Robbery,13D20,Bar or Night Club Parking Lot,-,1,6749 TELEPHONE -
1/12/15,6,Burglary,13D20,Sporting Goods or Gun Shops,-,1,6349 TELEPHONE -
1/12/15,3,Burglary,13D20,Apartment,-,1,8449 BROADWAY ST
1/12/15,15,Auto Theft,13D20,Apartment Parking Lot,-,1,8949 BROADWAY ST
1/12/15,15,Theft,13D20,Bank or Savings Institution Parking Lot,-,1,6349 TELEPHONE RD
1/12/15,11,Aggravated Assault,13D20,Apartment,-,1,8749 BROADWAY ST
1/13/15,9,Theft,13D20,Apartment Parking Lot,-,1,6749 TELEPHONE RD
1/13/15,9,Theft,13D20,Apartment,-,1,7949 MORLEY -
1/13/15,11,Auto Theft,13D20,Driveway,-,1,8249 GLENBRAE ST
1/13/15,13,Burglary,13D20,Residence or House,-,1,7849 BROADVIEW DR
1/12/15,17,Theft,13D20,Other Parking Lot,-,1,7849 BELLFORT ST
1/12/15,18,Theft,13D20,"Road, Street, or Sidewalk",-,1,7949 GLENLEA -
1/12/15,19,Theft,13D20,"Road, Street, or Sidewalk",-,1,8449 GLENLOCH DR
1/12/15,19,Burglary,13D20,Apartment,-,1,8749 BROADWAY ST
1/12/15,20,Robbery,13D20,"Road, Street, or Sidewalk",-,1,8349 GULF FWY
1/16/15,15,Burglary,13D20,Apartment,-,1,8549 BROADWAY ST
1/16/15,11,Theft,13D20,Apartment Parking Lot,-,1,8949 BROADWAY ST
1/16/15,19,Theft,13D20,Apartment,-,1,7949 MORLEY -
1/16/15,20,Theft,13D20,Freeway Service Road,-,1,7949 GULF FWY
1/17/15,8,Theft,13D20,Driveway,-,1,7549 SANTA FE DR
1/15/15,12,Theft,13D20,"Road, Street, or Sidewalk",-,1,6849 ROXBURY RD
1/15/15,12,Theft,13D20,Restaurant or Cafeteria Parking Lot,-,1,8049 PARK PLACE BLVD
1/15/15,23,Theft,13D20,Other Parking Lot,-,1,6249 TELEPHONE -
1/15/15,22,Robbery,13D20,Apartment,-,1,8949 GLENCREST ST
1/15/15,20,Theft,13D20,Residence or House,-,1,6649 SOUTHBROOK DR
1/15/15,21,Theft,13D20,Driveway,-,1,7349 LA PASEO -
1/15/15,21,Theft,13D20,Restaurant or Cafeteria Parking Lot,-,1,8549 GULF FWY
1/16/15,10,Theft,13D20,Apartment Parking Lot,-,1,8849 GLENCREST ST
1/17/15,22,Aggravated Assault,13D20,Apartment,-,1,8449 BROADWAY ST
1/18/15,9,Theft,13D20,Apartment Parking Lot,-,1,8049 LEONORA -
1/18/15,10,Theft,13D20,Restaurant or Cafeteria Parking Lot,-,1,7849 BELLFORT ST
1/18/15,11,Theft,13D20,"Church, Synagogue, or Temple Parking Lot",-,1,6549 FAIRLAWN ST
1/18/15,7,Theft,13D20,Driveway,-,1,7749 GLENHEATH ST
1/18/15,8,Theft,13D20,Apartment Parking Lot,-,1,8149 STONE -
1/17/15,13,Theft,13D20,Apartment Parking Lot,-,1,8149 STONE -
1/19/15,0,Robbery,13D20,Service or Gas Station,-,1,7749 BELLFORT ST
1/19/15,1,Robbery,13D20,"Road, Street, or Sidewalk",-,1,7649 PECAN VILLAS DR
1/18/15,23,Robbery,13D20,"Road, Street, or Sidewalk",-,1,9249 GULF FWY
1/19/15,5,Auto Theft,13D20,Apartment Parking Lot,-,1,7949 MORLEY -
1/18/15,14,Theft,13D20,Convenience Store,-,1,6149 TELEPHONE -
1/18/15,16,Theft,13D20,Residence or House,-,1,8949 GLENCREST ST
1/21/15,13,Theft,13D20,Body Shop,-,1,6649 LEDBETTER -
1/21/15,16,Theft,13D20,Residence or House,-,1,7249 BLUE RIDGE DR
1/21/15,8,Burglary,13D20,Commercial Building,-,1,9149 AIRPORT BLVD
1/21/15,8,Theft,13D20,Apartment Parking Lot,-,1,7949 MORLEY -
1/20/15,22,Theft,13D20,Hotel or Motel Parking Lot,-,1,8749 AIRPORT BLVD
1/21/15,3,Auto Theft,13D20,Residence or House,-,1,8649 ANACORTES ST
1/21/15,6,Auto Theft,13D20,Apartment Parking Lot,-,1,7949 BELLFORT ST
1/20/15,1,Aggravated Assault,13D20,Apartment,-,1,8849 GLENCREST ST
1/20/15,2,Theft,13D20,Apartment Parking Lot,-,1,8949 BROADWAY ST
1/20/15,9,Burglary,13D20,Residence or House,-,1,7549 ROCKHILL -
1/20/15,11,Theft,13D20,Grocery Store or Supermarket,-,1,8249 BROADWAY ST
1/26/15,18,Theft,13D30,Other Parking Lot,-,1,8249 KOPMAN DR
1/26/15,23,Theft,13D30,Residence or House,-,1,8149 JET PILOT -
6/2/14,14,Theft,13D30,,-,1,8249 KOPMAN DR
12/5/14,20,Auto Theft,13D30,Commercial Parking Lot or Garage,-,1,7649 AIRPORT BLVD
1/8/15,10,Theft,13D30,Miscellaneous Business (Non-Specific),-,1,9649 TELEPHONE -
1/7/15,20,Burglary,13D30,Residence or House,-,1,7549 ALLSUP ST
1/10/15,8,Theft,13D30,Airport Terminal,-,1,7949 AIRPORT BLVD
1/9/15,12,Theft,13D30,Commercial Parking Lot or Garage,-,1,7449 AIRPORT BLVD
1/20/15,23,Theft,13D30,Airport Terminal,-,1,7949 AIRPORT -
1/16/15,12,Auto Theft,13D30,Miscellaneous Business (Non-Specific),-,1,8249 KOPMAN DR
1/16/15,13,Auto Theft,13D30,Miscellaneous Business (Non-Specific),-,1,8249 KOPMAN DR
1/14/15,9,Theft,13D30,Vehicle/Auto Sales/Lease/Auto Parts Store,-,1,9649 TELEPHONE -
1/14/15,14,Theft,13D30,"Road, Street, or Sidewalk",-,1,8049 AIRPORT BLVD
12/27/14,11,Theft,13D40,Residence or House,-,1,8349 LANHAM LN
12/27/14,23,Theft,13D40,Residence or House,-,1,8249 COASTWAY -
1/27/15,15,Theft,13D40,Grocery Store or Supermarket,S,1,8549 SAM HOUSTON PKWY
1/26/15,11,Burglary,13D40,Apartment,-,1,11549 PEARLAND PKWY
1/26/15,10,Burglary,13D40,Apartment,-,1,11549 PEARLAND PKWY
1/29/15,10,Theft,13D40,Service or Gas Station,-,1,10649 MONROE RD
1/23/15,8,Theft,13D40,Apartment Parking Lot,-,1,10249 TELEPHONE -
1/23/15,6,Theft,13D40,Apartment Parking Lot,-,2,10249 TELEPHONE -
1/23/15,15,Theft,13D40,Service or Gas Station,S,1,7849 SAM HOUSTON PKWY
1/22/15,4,Burglary,13D40,Convenience Store,-,1,10849 TELEPHONE -
1/9/15,8,Theft,13D40,Apartment,-,1,10949 TELEPHONE RD
1/9/15,17,Burglary,13D40,Mobile Home,-,1,7749 TELEAN -
1/10/15,15,Theft,13D40,Mobile Home,-,1,10849 TELEPHONE -
1/10/15,10,Auto Theft,13D40,Apartment Parking Lot,-,1,10249 TELEPHONE -
1/7/15,19,Aggravated Assault,13D40,Residence or House,-,1,7749 WAYFARER LN
1/7/15,12,Theft,13D40,Commercial Parking Lot or Garage,-,1,10549 TELEPHONE -
1/9/15,5,Robbery,13D40,Apartment Parking Lot,-,1,10249 TELEPHONE -
1/6/15,0,Aggravated Assault,13D40,Bar or Night Club,-,1,11449 TELEPHONE -
1/5/15,8,Auto Theft,13D40,Driveway,-,1,8449 SWISS LN
1/5/15,10,Theft,13D40,Service or Gas Station,S,1,8949 SAM HOUSTON PKWY
1/7/15,1,Robbery,13D40,"Hotel, Motel, Inn, Etc.",-,1,9749 TELEPHONE -
1/6/15,10,Theft,13D40,,S,1,8949 SAM HOUSTON PKWY
1/6/15,17,Theft,13D40,Apartment Parking Lot,-,1,10249 TELEPHONE -
1/4/15,14,Theft,13D40,Apartment Parking Lot,-,1,10949 TELEPHONE RD
1/4/15,15,Theft,13D40,"Road, Street, or Sidewalk",-,1,10549 TELEPHONE RD
1/4/15,15,Theft,13D40,Apartment Parking Lot,-,1,10949 TELEPHONE -
1/4/15,15,Theft,13D40,Department or Discount Store,S,1,8549 SAM HOUSTON PKWY
1/2/15,17,Theft,13D40,Residence or House,-,1,8149 CONSTELLATION LN
1/2/15,20,Aggravated Assault,13D40,Residence or House,-,2,8449 HICKOK LN
1/2/15,9,Theft,13D40,Driveway,-,1,8149 TAREYTON LN
1/14/15,15,Theft,13D40,Driveway,-,1,8149 BOTANY LN
1/12/15,19,Theft,13D40,Clothing Store,S,1,8549 SAM HOUSTON PKWY
1/11/15,18,Theft,13D40,Convenience Store,-,1,11149 MONROE RD
1/16/15,12,Theft,13D40,Driveway,-,1,8149 GARDEN PARKS DR
1/15/15,14,Theft,13D40,Department or Discount Store,-,1,8049 FUQUA ST
1/18/15,6,Burglary,13D40,Restaurant or Cafeteria Parking Lot,-,1,10649 TELEPHONE -
1/21/15,8,Auto Theft,13D40,Apartment Parking Lot,-,1,10249 TELEPHONE -
1/21/15,9,Theft,13D40,Auto Repair,-,1,9749 TELEPHONE -
1/19/15,13,Burglary,13D40,Pool Hall or Game Room,-,1,9749 TELEPHONE -
1/21/15,15,Theft,13D40,Apartment,-,1,10249 TELEPHONE -
1/22/15,16,Burglary,14D10,Residence or House,-,1,3949 ALICE ST
1/22/15,17,Theft,14D10,Residence or House,-,1,6849 SCOTT ST
1/23/15,9,Theft,14D10,"Road, Street, or Sidewalk",-,1,5149 NASSAU RD
1/23/15,1,Theft,14D10,,-,1,3649 YELLOWSTONE BLVD
1/23/15,0,Theft,14D10,Bar or Night Club Parking Lot,-,1,4149 DU PONT -
1/23/15,20,Theft,14D10,Miscellaneous Business (Non-Specific),-,1,3849 OLD SPANISH TRL
1/24/15,9,Theft,14D10,Driveway,-,1,5049 PERRY -
1/24/15,11,Theft,14D10,Vehicle/Auto Sales/Lease/Auto Parts Store,-,1,4549 GRIGGS -
1/24/15,11,Aggravated Assault,14D10,Convenience Store,-,1,5249 MARTIN LUTHER KING BLVD
1/25/15,1,Burglary,14D10,Residence or House,-,1,6149 FOSTER ST
1/25/15,10,Burglary,14D10,Residence or House,-,1,5049 PERRY -
1/25/15,17,Theft,14D10,"Hotel, Motel, Inn, Etc.",S,1,4349 LOOP -
1/25/15,17,Theft,14D10,Grocery Store or Supermarket,-,1,5649 MYKAWA -
1/29/15,10,Aggravated Assault,14D10,Apartment,-,1,6849 WINTON ST
1/29/15,19,Theft,14D10,"Road, Street, or Sidewalk",-,1,6749 BURKETT ST
1/29/15,18,Theft,14D10,Clothing Store,-,1,3949 OLD SPANISH TRL
1/29/15,17,Theft,14D10,"Road, Street, or Sidewalk",-,1,6949 CALHOUN RD
1/28/15,13,Theft,14D10,Apartment Parking Lot,-,1,3849 SOUTHLAWN -
1/28/15,10,Theft,14D10,Other Parking Lot,-,1,3649 ZEPHYR -
1/28/15,10,Burglary,14D10,Apartment,-,1,5949 SCHROEDER RD
1/28/15,7,Theft,14D10,Bus Stop,-,1,3749 SOUTHLAWN -
1/26/15,10,Burglary,14D10,Residence or House,-,1,4949 WINNETKA AVE
1/25/15,19,Theft,14D10,Restaurant or Cafeteria Parking Lot,-,1,3349 YELLOWSTONE BLVD
